50.5022,3.418029253,0.000156732
50.6186,3.418029256,0.000157239
50.7353,3.418029343,0.000157745
50.8522,3.418029312,0.000158251
50.9694,3.418029409,0.000158756
51.0869,3.418029387,0.000159261
51.2047,3.418029691,0.000159765
51.3227,3.418029762,0.000160268
51.4411,3.418029758,0.000160771
51.5596,3.418030013,0.000161272
51.6785,3.418030008,0.000161773
51.7976,3.418029906,0.000162273
51.917,3.418030032,0.000162772
52.0367,3.418030459,0.00016327
52.1567,3.418030318,0.000163768
52.2769,3.418030619,0.000164264
52.3974,3.418030941,0.00016476
52.5182,3.418031114,0.000165254
52.6393,3.418031245,0.000165748
52.7606,3.418031508,0.000166241
52.8822,3.418031643,0.000166734
53.0042,3.418032045,0.000167225
53.1263,3.418032105,0.000167715
53.2488,3.418032426,0.000168205
53.3716,3.418032354,0.000168694
53.4946,3.418032806,0.000169181
53.6179,3.418033039,0.000169668
53.7415,3.418033436,0.000170154
53.8654,3.418033635,0.000170639
53.9896,3.418033757,0.000171123
54.114,3.418033921,0.000171606
54.2388,3.418034255,0.000172088
54.3638,3.418034216,0.000172569
54.4891,3.418034852,0.000173048
54.6147,3.418035493,0.000173526
54.7406,3.418035456,0.000174003
54.8668,3.418036184,0.000174479
54.9933,3.418036015,0.000174953
55.1201,3.418036403,0.000175426
55.2471,3.418036854,0.000175897
55.3745,3.418037632,0.000176366
55.5022,3.418037835,0.000176834
55.6301,3.418038175,0.0001773
55.7583,3.418038573,0.000177764
55.8869,3.418038981,0.000178226
56.0157,3.418039205,0.000178686
56.1448,3.418039686,0.000179144
56.2743,3.418040452,0.000179599
56.404,3.418040708,0.000180053
56.534,3.418041105,0.000180504
56.6643,3.418041362,0.000180952
56.795,3.418041979,0.000181398
56.9259,3.418042538,0.000181842
57.0571,3.418042835,0.000182283
57.1887,3.418043566,0.000182721
57.3205,3.418043855,0.000183157
57.4526,3.418044058,0.00018359
57.5851,3.418045074,0.00018402
57.7178,3.418045502,0.000184448
57.8509,3.418046079,0.000184872
57.9842,3.418046551,0.000185293
58.1179,3.418047171,0.000185712
58.2519,3.418047655,0.000186128
58.3862,3.418048411,0.00018654
58.5207,3.418049088,0.00018695
58.6557,3.418049367,0.000187357
58.7909,3.41804985,0.00018776
58.9264,3.418050571,0.000188161
59.0622,3.41805116,0.000188559
59.1984,3.418051926,0.000188955
59.3349,3.41805272,0.000189348
59.4716,3.418053068,0.000189738
59.6087,3.418053881,0.000190127
59.7461,3.418054299,0.000190514
59.8839,3.418054869,0.0001909
60.0219,3.418056002,0.000191285
60.1603,3.41805656,0.000191671
60.299,3.418057303,0.000192058
60.438,3.418058057,0.000192447
60.5773,3.418058703,0.00019284
60.7169,3.418059665,0.000193239
60.8569,3.418060064,0.000193645
60.9972,3.418060848,0.000194061
61.1378,3.418061643,0.000194487
61.2787,3.418062297,0.000194928
61.42,3.418063152,0.000195384
61.5616,3.418064029,0.000195858
61.7035,3.418064873,0.000196352
61.8458,3.418065621,0.000196867
61.9883,3.418066145,0.000197403
62.1312,3.418067404,0.000197961
62.2744,3.418068187,0.000198538
62.418,3.418069306,0.000199133
62.5619,3.418070362,0.000199742
62.7061,3.418071429,0.000200359
62.8507,3.418072815,0.000200976
62.9956,3.418074197,0.000201584
63.1408,3.418075747,0.000202174
63.2863,3.418076988,0.000202734
63.4322,3.418078472,0.000203248
63.5784,3.418080718,0.000203705
63.725,3.418082547,0.000204088
63.8719,3.418084198,0.000204384
64.0191,3.418086191,0.000204577
64.1667,3.41808844,0.000204653
64.3146,3.41809052,0.000204601
64.4629,3.418092746,0.000204409
64.6115,3.418094572,0.000204068
64.7605,3.418097136,0.000203572
64.9097,3.418099418,0.000202916
65.0594,3.418101478,0.0002021
65.2094,3.418103879,0.000201123
65.3597,3.418106222,0.00019999
65.5103,3.418108351,0.000198706
65.6614,3.41811007,0.000197279
65.8127,3.418112257,0.000195719
65.9644,3.418114266,0.000194037
66.1165,3.41811555,0.000192247
66.2689,3.418116985,0.000190363
66.4217,3.418118544,0.000188399
66.5748,3.418119585,0.00018637
66.7283,3.41812088,0.000184294
66.8821,3.418121608,0.000182185
67.0363,3.418122764,0.000180061
67.1908,3.418122993,0.000177937
67.3457,3.418123688,0.00017583
67.5009,3.418124372,0.000173754
67.6566,3.418124288,0.000171725
67.8125,3.418124467,0.000169755
67.9688,3.41812451,0.000167857
68.1255,3.418123976,0.00016604
68.2826,3.418123965,0.000164314
68.44,3.418123046,0.000162684
68.5978,3.418123263,0.000161154
68.7559,3.418122753,0.000159725
68.9144,3.418122086,0.000158395
69.0732,3.418121696,0.000157161
69.2325,3.418121422,0.000156017
69.3921,3.418120468,0.000154954
69.552,3.418120298,0.000153963
69.7124,3.418119528,0.000153032
69.8731,3.418119387,0.000152152
70.0342,3.418118988,0.000151311
70.1956,3.418118728,0.000150499
70.3574,3.418118128,0.000149706
70.5196,3.418117796,0.000148925
70.6822,3.418117115,0.00014815
70.8451,3.418117394,0.000147377
71.0084,3.418116961,0.000146604
71.1721,3.418116477,0.000145833
71.3362,3.418116104,0.000145064
71.5006,3.418115891,0.000144302
71.6655,3.418115552,0.000143552
71.8307,3.418114914,0.00014282
71.9963,3.418114509,0.000142111
72.1622,3.418113586,0.000141432
72.3286,3.418113509,0.00014079
72.4953,3.418112854,0.000140188
72.6624,3.418112188,0.000139633
72.8299,3.418112294,0.000139128
72.9978,3.418111013,0.000138674
73.1661,3.418110556,0.000138273
73.3348,3.418109957,0.000137926
73.5038,3.418108924,0.000137632
73.6733,3.418108644,0.000137388
73.8431,3.418108013,0.000137193
74.0133,3.418107227,0.000137042
74.1839,3.418106881,0.000136934
74.3549,3.418105907,0.000136863
74.5264,3.418105831,0.000136827
74.6982,3.41810515,0.000136822
74.8704,3.418104652,0.000136844
75.0429,3.41810425,0.00013689
75.2159,3.418103456,0.00013696
75.3893,3.418103413,0.00013705
75.5631,3.41810273,0.00013716
75.7373,3.418102052,0.00013729
75.9119,3.418102613,0.000137439
76.0869,3.418101791,0.00013761
76.2623,3.41810167,0.000137803
76.4381,3.418101116,0.000138022
76.6143,3.418099978,0.000138268
76.7909,3.418100542,0.000138545
76.9679,3.418100414,0.000138856
77.1454,3.418099815,0.000139203
77.3232,3.418098993,0.00013959
77.5015,3.418099863,0.00014002
77.6801,3.418099242,0.000140495
77.8592,3.418098871,0.000141017
78.0387,3.418098409,0.000141586
78.2186,3.418098257,0.000142204
78.3989,3.418098284,0.000142868
78.5796,3.418098368,0.000143578
78.7608,3.418098774,0.00014433
78.9423,3.418098063,0.000145121
79.1243,3.418099106,0.000145946
79.3067,3.418098345,0.000146799
79.4895,3.418098916,0.000147672
79.6728,3.41809955,0.000148558
79.8564,3.418099934,0.000149449
80.0405,3.418100907,0.000150334
80.225,3.418102563,0.000151204
80.41,3.41810286,0.000152049
80.5953,3.418103398,0.000152859
80.7811,3.418104914,0.000153622
80.9673,3.418105379,0.00015433
81.154,3.418106379,0.000154972
81.3411,3.418108372,0.00015554
81.5286,3.418110021,0.000156024
81.7165,3.418110671,0.000156417
81.9049,3.418113179,0.000156712
82.0937,3.418114934,0.000156904
82.283,3.41811606,0.000156987
82.4726,3.418117059,0.00015696
82.6628,3.418118381,0.000156819
82.8533,3.41812106,0.000156563
83.0443,3.418122087,0.000156194
83.2357,3.418123439,0.000155712
83.4276,3.418124954,0.000155119
83.6199,3.418127127,0.00015442
83.8127,3.418128856,0.00015362
84.0059,3.418130932,0.000152722
84.1996,3.418132039,0.000151735
84.3937,3.418133184,0.000150663
84.5882,3.41813495,0.000149515
84.7832,3.418135182,0.000148298
84.9787,3.418137438,0.00014702
85.1746,3.418137344,0.000145688
85.3709,3.418139526,0.000144311
85.5677,3.418139978,0.000142897
85.765,3.418140786,0.000141452
85.9627,3.418142429,0.000139986
86.1608,3.418141744,0.000138504
86.3595,3.418142446,0.000137013
86.5585,3.418144278,0.00013552
86.7581,3.418143647,0.000134031
86.9581,3.418144023,0.00013255
87.1585,3.418144573,0.000131083
87.3594,3.418144413,0.000129634
87.5608,3.418145741,0.000128207
87.7627,3.418144411,0.000126805
87.965,3.418144861,0.00012543
88.1678,3.418144501,0.000124085
88.371,3.418145295,0.000122772
88.5747,3.418145336,0.000121492
88.7789,3.418145233,0.000120247
88.9836,3.418144763,0.000119037
89.1887,3.418144893,0.000117862
89.3943,3.418144135,0.000116723
89.6004,3.418143707,0.00011562
89.8069,3.418144248,0.000114551
90.014,3.418143473,0.000113518
90.2215,3.418142711,0.000112518
90.4294,3.418143398,0.000111551
90.6379,3.418142546,0.000110617
90.8469,3.418141735,0.000109714
91.0563,3.418142096,0.000108841
91.2662,3.418141012,0.000107997
91.4766,3.418141805,0.000107182
91.6874,3.418140043,0.000106393
91.8988,3.418139321,0.000105631
92.1107,3.418140205,0.000104893
92.323,3.418140397,0.000104178
92.5358,3.418139515,0.000103487
92.7491,3.418139415,0.000102816
92.9629,3.418139431,0.000102167
93.1772,3.41813747,0.000101537
93.392,3.418137829,0.000100926
93.6073,3.418137484,0.000100332
93.8231,3.41813648,9.98E-05
94.0394,3.418137723,9.92E-05
94.2562,3.418136341,9.87E-05
94.4735,3.418134732,9.81E-05
94.6913,3.41813525,9.76E-05
94.9095,3.418134157,9.71E-05
95.1283,3.418134539,9.66E-05
95.3476,3.418135334,9.61E-05
95.5674,3.418135284,9.57E-05
95.7877,3.418133597,9.52E-05
96.0085,3.418133378,9.48E-05
96.2299,3.418133111,9.43E-05
96.4517,3.418132275,9.39E-05
96.674,3.41813183,9.35E-05
96.8969,3.418132279,9.31E-05
97.1203,3.418132328,9.27E-05
97.3442,3.418131302,9.23E-05
97.5686,3.418131415,9.19E-05
97.7935,3.418130653,9.16E-05
98.0189,3.418131324,9.12E-05
98.2449,3.418129736,9.08E-05
98.4713,3.418131341,9.05E-05
98.6983,3.418130532,9.01E-05
98.9259,3.418129463,8.98E-05
99.1539,3.418129352,8.95E-05
99.3825,3.418127765,8.91E-05
99.6116,3.418129204,8.88E-05
99.8412,3.418128268,8.85E-05
100.071,3.418127123,8.82E-05
100.302,3.418128559,8.79E-05
100.533,3.418128565,8.76E-05
100.765,3.418128845,8.73E-05
100.997,3.418127281,8.70E-05
101.23,3.418128023,8.68E-05
101.464,3.418128201,8.65E-05
101.697,3.418126136,8.62E-05
101.932,3.418126419,8.59E-05
102.167,3.418126398,8.57E-05
102.402,3.41812569,8.54E-05
102.638,3.418125301,8.52E-05
102.875,3.418124609,8.49E-05
103.112,3.418127121,8.47E-05
103.35,3.418125209,8.44E-05
103.588,3.41812333,8.42E-05
103.827,3.418125186,8.39E-05
104.066,3.418124728,8.37E-05
104.306,3.418123276,8.35E-05
104.547,3.418123819,8.32E-05
104.788,3.418122261,8.30E-05
105.029,3.418125471,8.28E-05
105.271,3.418123689,8.26E-05
105.514,3.418124743,8.24E-05
105.757,3.418123555,8.21E-05
106.001,3.418121548,8.19E-05
106.245,3.418121012,8.17E-05
106.49,3.418122805,8.15E-05
106.736,3.418124374,8.13E-05
106.982,3.418120445,8.11E-05
107.228,3.418120384,8.09E-05
107.476,3.418122669,8.07E-05
107.723,3.418121825,8.05E-05
107.972,3.418121915,8.03E-05
108.221,3.418121438,8.01E-05
108.47,3.418122292,8.00E-05
108.72,3.418119926,7.98E-05
108.971,3.418120136,7.96E-05
109.222,3.418119463,7.94E-05
109.474,3.418119561,7.92E-05
109.726,3.418120043,7.91E-05
109.979,3.418119723,7.89E-05
110.233,3.418119498,7.87E-05
110.487,3.418119358,7.85E-05
110.741,3.418121163,7.84E-05
110.997,3.418120027,7.82E-05
111.253,3.418120152,7.80E-05
111.509,3.418119497,7.79E-05
111.766,3.418119375,7.77E-05
112.024,3.418117371,7.75E-05
112.282,3.418119883,7.74E-05
112.541,3.418118166,7.72E-05
112.8,3.418120271,7.71E-05
113.06,3.418116661,7.69E-05
113.321,3.418120442,7.68E-05
113.582,3.41811705,7.66E-05
113.844,3.418118116,7.65E-05
114.106,3.418118223,7.63E-05
114.369,3.418117719,7.62E-05
114.633,3.418116868,7.60E-05
114.897,3.418117624,7.59E-05
115.162,3.418116822,7.57E-05
115.428,3.418116384,7.56E-05
115.694,3.418117963,7.54E-05
115.96,3.418116489,7.53E-05
116.228,3.418115571,7.52E-05
116.496,3.41811488,7.50E-05
116.764,3.418117984,7.49E-05
117.033,3.41811442,7.47E-05
117.303,3.418115163,7.46E-05
117.574,3.41811429,7.45E-05
117.845,3.41811699,7.43E-05
118.116,3.418115102,7.42E-05
118.389,3.418117436,7.41E-05
118.662,3.418117346,7.39E-05
118.935,3.41811575,7.38E-05
119.209,3.41811424,7.37E-05
119.484,3.418115895,7.35E-05
119.759,3.418116547,7.34E-05
120.036,3.418114784,7.33E-05
120.312,3.418114938,7.32E-05
120.59,3.418113722,7.30E-05
120.868,3.418113199,7.29E-05
121.146,3.418114841,7.28E-05
121.425,3.418114607,7.27E-05
121.705,3.418113329,7.25E-05
121.986,3.418115905,7.24E-05
122.267,3.418113495,7.23E-05
122.549,3.418113065,7.22E-05
122.832,3.418116161,7.20E-05
123.115,3.418114088,7.19E-05
123.398,3.418116738,7.18E-05
123.683,3.418113403,7.17E-05
123.968,3.418112485,7.16E-05
124.254,3.418115431,7.14E-05
124.54,3.418112181,7.13E-05
124.827,3.418111715,7.12E-05
125.115,3.418111763,7.11E-05
125.404,3.418116018,7.10E-05
125.693,3.418113653,7.08E-05
125.982,3.418115875,7.07E-05
126.273,3.418114376,7.06E-05
126.564,3.418112646,7.05E-05
126.856,3.418114371,7.04E-05
127.148,3.418112981,7.03E-05
127.441,3.418116895,7.01E-05
127.735,3.418114561,7.00E-05
128.029,3.418111996,6.99E-05
128.325,3.418114632,6.98E-05
128.62,3.418113002,6.97E-05
128.917,3.41811321,6.96E-05
129.214,3.418112985,6.95E-05
129.512,3.41811328,6.93E-05
129.811,3.418112538,6.92E-05
130.11,3.418110768,6.91E-05
130.41,3.418111366,6.90E-05
130.71,3.418113053,6.89E-05
131.012,3.418112464,6.88E-05
131.314,3.418113563,6.87E-05
131.616,3.418112179,6.85E-05
131.92,3.418109868,6.84E-05
132.224,3.418111973,6.83E-05
132.529,3.418111553,6.82E-05
132.834,3.418112147,6.81E-05
133.14,3.418110156,6.80E-05
133.447,3.418115069,6.79E-05
133.755,3.418112318,6.78E-05
134.063,3.418114858,6.76E-05
134.372,3.418108549,6.75E-05
134.682,3.418108254,6.74E-05
134.993,3.418111226,6.73E-05
135.304,3.41811548,6.72E-05
135.616,3.418112011,6.71E-05
135.928,3.418112407,6.70E-05
136.242,3.418111136,6.69E-05
136.556,3.418111633,6.67E-05
136.871,3.418111391,6.66E-05
137.186,3.41810857,6.65E-05
137.502,3.418110307,6.64E-05
137.819,3.418112573,6.63E-05
138.137,3.418111329,6.62E-05
138.455,3.418109979,6.61E-05
138.775,3.418110476,6.60E-05
139.094,3.418110524,6.59E-05
139.415,3.418111768,6.58E-05
139.737,3.418108642,6.57E-05
140.059,3.41810961,6.56E-05
140.382,3.418110761,6.55E-05
140.705,3.4181087,6.54E-05
141.029,3.418113996,6.53E-05
141.355,3.41811288,6.52E-05
141.68,3.418108581,6.51E-05
142.007,3.41811341,6.50E-05
142.334,3.418111805,6.49E-05
142.663,3.418108464,6.48E-05
142.991,3.418109308,6.47E-05
143.321,3.41811083,6.46E-05
143.651,3.418108619,6.45E-05
143.983,3.418106024,6.44E-05
144.314,3.418112352,6.43E-05
144.647,3.418110395,6.42E-05
144.981,3.418103888,6.41E-05
145.315,3.418107331,6.40E-05
145.65,3.418108266,6.39E-05
145.986,3.418110653,6.39E-05
146.322,3.418112005,6.38E-05
146.659,3.418109252,6.37E-05
146.997,3.418107337,6.36E-05
147.336,3.418113195,6.35E-05
147.676,3.418111196,6.34E-05
148.016,3.418106897,6.34E-05
148.358,3.418108992,6.33E-05
148.7,3.418108693,6.32E-05
149.042,3.418108498,6.31E-05
149.386,3.418107241,6.31E-05
149.73,3.418109387,6.30E-05
150.076,3.418104055,6.29E-05
150.421,3.418110774,6.29E-05
150.768,3.418107934,6.28E-05
151.116,3.418105769,6.27E-05
151.464,3.418112681,6.27E-05
151.813,3.41810852,6.26E-05
152.163,3.418104682,6.25E-05
152.514,3.418109563,6.25E-05
152.866,3.418106657,6.24E-05
153.218,3.418112402,6.23E-05
153.571,3.418111151,6.23E-05
153.925,3.418113392,6.22E-05
154.28,3.418107721,6.22E-05
154.636,3.418104635,6.21E-05
154.992,3.418109553,6.21E-05
155.35,3.418106462,6.20E-05
155.708,3.418106039,6.20E-05
156.067,3.418107904,6.19E-05
156.426,3.418105522,6.19E-05
156.787,3.418109829,6.18E-05
157.148,3.418105231,6.18E-05
157.511,3.418107089,6.17E-05
157.874,3.418102504,6.17E-05
158.238,3.418101612,6.16E-05
158.602,3.41810479,6.16E-05
158.968,3.418109138,6.15E-05
159.335,3.418107599,6.15E-05
159.702,3.418107824,6.14E-05
160.07,3.41810253,6.14E-05
160.439,3.418106876,6.14E-05
160.809,3.418108499,6.13E-05
161.18,3.418104759,6.13E-05
161.551,3.418103395,6.12E-05
161.923,3.418114487,6.12E-05
162.297,3.418106111,6.12E-05
162.671,3.418106293,6.11E-05
163.046,3.418102168,6.11E-05
163.422,3.418099416,6.11E-05
163.798,3.418106537,6.10E-05
164.176,3.418113046,6.10E-05
164.555,3.418108116,6.09E-05
164.934,3.418107868,6.09E-05
165.314,3.418103653,6.09E-05
165.695,3.418101578,6.08E-05
166.077,3.418109577,6.08E-05
166.46,3.418106288,6.08E-05
166.844,3.418108494,6.07E-05
167.228,3.418101753,6.07E-05
167.614,3.418102129,6.07E-05
168,3.418108114,6.06E-05
168.388,3.4181041,6.06E-05
168.776,3.418105624,6.06E-05
169.165,3.418105075,6.06E-05
169.555,3.41810497,6.05E-05
169.946,3.418106157,6.05E-05
170.337,3.41810475,6.05E-05
170.73,3.418103773,6.04E-05
171.124,3.418109484,6.04E-05
171.518,3.418101468,6.04E-05
171.913,3.418114125,6.04E-05
172.31,3.418106628,6.03E-05
172.707,3.418103691,6.03E-05
173.105,3.418097977,6.03E-05
173.504,3.418106912,6.02E-05
173.904,3.418109054,6.02E-05
174.305,3.418099274,6.02E-05
174.707,3.418107246,6.02E-05
175.11,3.418109829,6.01E-05
175.513,3.418106392,6.01E-05
175.918,3.418096787,6.01E-05
176.323,3.418108107,6.01E-05
176.73,3.418101572,6.00E-05
177.137,3.418096962,6.00E-05
177.546,3.418108516,6.00E-05
177.955,3.418102938,6.00E-05
178.365,3.418101686,5.99E-05
178.776,3.418100958,5.99E-05
179.188,3.418105212,5.99E-05
179.601,3.418096812,5.99E-05
180.015,3.418107032,5.98E-05
180.43,3.418108752,5.98E-05
180.846,3.418109067,5.98E-05
181.263,3.418107887,5.98E-05
181.681,3.41809915,5.97E-05
182.1,3.418103894,5.97E-05
182.52,3.418107383,5.97E-05
182.941,3.418106447,5.97E-05
183.362,3.418113499,5.96E-05
183.785,3.41810408,5.96E-05
184.209,3.418098288,5.96E-05
184.633,3.418105009,5.96E-05
185.059,3.41810521,5.96E-05
185.485,3.418101689,5.95E-05
185.913,3.418101061,5.95E-05
186.342,3.41810755,5.95E-05
186.771,3.41810784,5.95E-05
187.202,3.418102504,5.94E-05
187.633,3.418105411,5.94E-05
188.066,3.418100834,5.94E-05
188.499,3.418107294,5.94E-05
188.934,3.418112931,5.94E-05
189.369,3.418112102,5.93E-05
189.806,3.418106344,5.93E-05
190.244,3.418114466,5.93E-05
190.682,3.418103437,5.93E-05
191.122,3.418098978,5.93E-05
191.562,3.418102366,5.92E-05
192.004,3.418101587,5.92E-05
192.446,3.418109677,5.92E-05
192.89,3.418105268,5.92E-05
193.335,3.418109403,5.92E-05
193.78,3.418104156,5.91E-05
194.227,3.418116089,5.91E-05
194.675,3.41810745,5.91E-05
195.124,3.418107321,5.91E-05
195.573,3.418101141,5.91E-05
196.024,3.41809907,5.91E-05
196.476,3.418103925,5.90E-05
196.929,3.418103017,5.90E-05
197.383,3.418102533,5.90E-05
197.838,3.418114455,5.90E-05
198.294,3.418103318,5.90E-05
198.751,3.418106808,5.90E-05
199.209,3.418107241,5.89E-05
199.669,3.418096452,5.89E-05
200.129,3.418105876,5.89E-05
200.59,3.41810152,5.89E-05
201.053,3.418099347,5.89E-05
201.516,3.418106175,5.89E-05
201.981,3.418105146,5.88E-05
202.446,3.41810817,5.88E-05
202.913,3.41810664,5.88E-05
203.381,3.418094905,5.88E-05
203.85,3.418097473,5.88E-05
204.32,3.418111246,5.88E-05
204.791,3.418103141,5.87E-05
205.263,3.418099044,5.87E-05
205.736,3.418109971,5.87E-05
206.21,3.418106056,5.87E-05
206.685,3.418095307,5.87E-05
207.162,3.418100171,5.87E-05
207.639,3.418101717,5.87E-05
208.118,3.418094312,5.86E-05
208.598,3.418099091,5.86E-05
209.079,3.418107332,5.86E-05
209.561,3.418111015,5.86E-05
210.044,3.418105266,5.86E-05
210.528,3.418106279,5.86E-05
211.013,3.418101814,5.86E-05
211.5,3.418096079,5.85E-05
211.987,3.41811311,5.85E-05
212.476,3.418104211,5.85E-05
212.966,3.418110806,5.85E-05
213.457,3.418106984,5.85E-05
213.949,3.418098467,5.85E-05
214.442,3.418098926,5.85E-05
214.936,3.418117109,5.84E-05
215.432,3.418102176,5.84E-05
215.928,3.418094674,5.84E-05
216.426,3.418105308,5.84E-05
216.925,3.418105022,5.84E-05
217.425,3.41810694,5.84E-05
217.926,3.418094221,5.84E-05
218.429,3.418111211,5.84E-05
218.932,3.418116906,5.84E-05
219.437,3.418120069,5.83E-05
219.943,3.418096578,5.83E-05
220.45,3.418109799,5.83E-05
220.958,3.418097357,5.83E-05
221.467,3.418104299,5.83E-05
221.978,3.418107192,5.83E-05
222.49,3.418098737,5.83E-05
223.003,3.418106972,5.83E-05
223.517,3.418104134,5.83E-05
224.032,3.418114243,5.82E-05
224.548,3.418105831,5.82E-05
225.066,3.418105061,5.82E-05
225.585,3.418107548,5.82E-05
226.105,3.418089221,5.82E-05
226.626,3.41810952,5.82E-05
227.149,3.418114335,5.82E-05
227.672,3.418099708,5.82E-05
228.197,3.418107919,5.82E-05
228.723,3.418118626,5.82E-05
229.25,3.418088886,5.82E-05
229.779,3.418107823,5.81E-05
230.308,3.418100283,5.81E-05
230.839,3.41809766,5.81E-05
231.372,3.418111816,5.81E-05
231.905,3.418095354,5.81E-05
232.439,3.418105588,5.81E-05
232.975,3.418122281,5.81E-05
233.512,3.418119921,5.81E-05
234.051,3.418086743,5.81E-05
234.59,3.418097308,5.81E-05
235.131,3.418106094,5.81E-05
235.673,3.418101221,5.81E-05
236.216,3.418102131,5.80E-05
236.761,3.418085663,5.80E-05
237.307,3.418106141,5.80E-05
237.854,3.418102968,5.80E-05
238.402,3.418111743,5.80E-05
238.952,3.418116593,5.80E-05
239.502,3.41811918,5.80E-05
240.055,3.418128358,5.80E-05
240.608,3.418111907,5.80E-05
241.163,3.418104693,5.80E-05
241.718,3.418124267,5.80E-05
242.276,3.418098235,5.80E-05
242.834,3.418109789,5.80E-05
243.394,3.418092121,5.80E-05
243.955,3.418111674,5.80E-05
244.517,3.41811141,5.79E-05
245.081,3.418106379,5.79E-05
245.646,3.418090089,5.79E-05
246.212,3.418098618,5.79E-05
246.78,3.418114683,5.79E-05
247.349,3.418096009,5.79E-05
247.919,3.418095494,5.79E-05
248.491,3.41808999,5.79E-05
249.063,3.418085965,5.79E-05
249.638,3.418126049,5.79E-05
250.213,3.418106439,5.79E-05
250.79,3.418090144,5.79E-05
251.368,3.418080248,5.79E-05
251.947,3.418118087,5.79E-05
252.528,3.418106801,5.79E-05
253.11,3.41810261,5.79E-05
253.694,3.418125076,5.79E-05
254.279,3.418080315,5.79E-05
254.865,3.418105895,5.79E-05
255.452,3.418115389,5.79E-05
256.041,3.418080857,5.79E-05
256.631,3.418099704,5.78E-05
257.223,3.418116973,5.78E-05
257.816,3.418089114,5.78E-05
258.41,3.418090964,5.78E-05
259.006,3.418128166,5.78E-05
259.603,3.41810821,5.78E-05
260.202,3.418097434,5.78E-05
260.801,3.418091088,5.78E-05
261.403,3.418108584,5.78E-05
262.005,3.418109418,5.78E-05
262.609,3.418106439,5.78E-05
263.215,3.418094442,5.78E-05
263.821,3.418125828,5.78E-05
264.429,3.418102103,5.78E-05
265.039,3.418122291,5.78E-05
265.65,3.418120285,5.78E-05
266.262,3.418117487,5.78E-05
266.876,3.418119363,5.78E-05
267.491,3.418126096,5.78E-05
268.108,3.418132293,5.78E-05
268.726,3.41811308,5.78E-05
269.346,3.418097189,5.78E-05
269.967,3.418102197,5.78E-05
270.589,3.418120698,5.78E-05
271.213,3.418120663,5.78E-05
271.838,3.418122995,5.78E-05
272.464,3.418104339,5.78E-05
273.093,3.418131129,5.78E-05
273.722,3.418111493,5.78E-05
274.353,3.418102874,5.78E-05
274.986,3.418118827,5.78E-05
275.619,3.418135972,5.78E-05
276.255,3.418115875,5.78E-05
276.892,3.418091236,5.78E-05
277.53,3.418086795,5.78E-05
278.17,3.41811996,5.78E-05
278.811,3.418111745,5.78E-05
279.454,3.418102237,5.78E-05
280.098,3.418125573,5.78E-05
280.744,3.418109937,5.78E-05
281.391,3.418140422,5.78E-05
282.039,3.418091066,5.78E-05
282.69,3.418103376,5.78E-05
283.341,3.418103058,5.78E-05
283.994,3.418115198,5.78E-05
284.649,3.418100841,5.78E-05
285.305,3.41810164,5.78E-05
285.963,3.418117456,5.78E-05
286.622,3.418106905,5.78E-05
287.283,3.41808869,5.78E-05
287.945,3.418139426,5.78E-05
288.609,3.418122783,5.78E-05
289.274,3.418105897,5.78E-05
289.941,3.418097627,5.78E-05
290.61,3.418099681,5.78E-05
291.279,3.418104966,5.78E-05
291.951,3.418099258,5.78E-05
292.624,3.418139357,5.78E-05
293.299,3.418101646,5.78E-05
293.975,3.418099414,5.78E-05
294.652,3.418114227,5.78E-05
295.332,3.418113464,5.78E-05
296.012,3.418123392,5.78E-05
296.695,3.418089497,5.78E-05
297.379,3.41810751,5.78E-05
298.064,3.418122983,5.78E-05
298.751,3.418101912,5.78E-05
299.44,3.418117899,5.78E-05
300.13,3.41812589,5.78E-05
300.822,3.418065339,5.78E-05
301.516,3.418094776,5.78E-05
302.211,3.418097279,5.78E-05
302.907,3.418088399,5.78E-05
303.606,3.418069015,5.78E-05
304.306,3.418095087,5.78E-05
305.007,3.418091373,5.78E-05
305.71,3.418074028,5.78E-05
306.415,3.418125131,5.79E-05
307.121,3.418138123,5.79E-05
307.829,3.418069108,5.79E-05
308.539,3.41810885,5.79E-05
309.25,3.418161223,5.79E-05
309.963,3.418069931,5.79E-05
